,Unnamed: 0,reservoir_var,reservoir_db_name,target_var,target_db_name,train_pred,test_pred,RMSE_train,RMSE_test,NMSE_train,NMSE_test,num_nodes,Win_strength,Win_sparsity,n_neighbors,leak_rate,subset_size,test_fraction,washout_data,training_time,learnmodel_time,testing_time,delay,r2
2935,2935,Prok_Taxa00611,ecol_ts,random_01,runif_ts,0.0283,0.2181,0.2999,0.2853,0.2493985,0.2380261,2,0.1,0.0,3,0.9,497,0.5,0,0.11,0.0,0.1,6,0.047567609999999996
2936,2936,Prok_Taxa00612,ecol_ts,random_01,runif_ts,0.2031,0.2766,0.2869,0.2788,0.2281541,0.2273089,8,1.5,0.7,9,0.6,497,0.5,0,0.1,0.0,0.09,6,0.07650756
2937,2937,Prok_Taxa00613,ecol_ts,random_01,runif_ts,0.1431,0.2955,0.2896,0.2797,0.232427,0.2287043,6,0.75,0.7,7,0.5,497,0.5,0,0.12,0.0,0.1,6,0.08732024999999999
2938,2938,Prok_Taxa00614,ecol_ts,random_01,runif_ts,0.2971,0.3079,0.2795,0.277,0.2166196,0.2243087,11,0.75,0.6,12,0.6,497,0.5,0,0.14,0.0,0.1,6,0.09480241
2939,2939,Prok_Taxa00618,ecol_ts,random_01,runif_ts,0.2252,0.3014,0.2847,0.2767,0.2247527,0.2238265,8,1.0,0.4,9,0.5,497,0.5,0,0.09,0.0,0.09,6,0.09084196
2940,2940,Prok_Taxa00620,ecol_ts,random_01,runif_ts,0.2108,0.283,0.287,0.2781,0.2282726,0.2260973,5,2.0,0.4,6,0.7,497,0.5,0,0.1,0.0,0.1,6,0.08008899999999998
2941,2941,Prok_Taxa00621,ecol_ts,random_01,runif_ts,0.2041,0.2807,0.2861,0.2787,0.2268875,0.2271112,13,1.5,0.7,14,0.7,497,0.5,0,0.12,0.0,0.13,6,0.07879249
2942,2942,Prok_Taxa00623,ecol_ts,random_01,runif_ts,0.1775,0.2122,0.2898,0.2841,0.2328558,0.2360454,4,2.0,0.0,5,0.6,497,0.5,0,0.11,0.0,0.13,6,0.04502884
2943,2943,Prok_Taxa00627,ecol_ts,random_01,runif_ts,0.1595,0.2508,0.2916,0.281,0.2357607,0.2308129,21,2.0,0.8,22,0.9,497,0.5,0,0.12,0.0,0.14,6,0.06290064000000001
2944,2944,Prok_Taxa00628,ecol_ts,random_01,runif_ts,0.1938,0.2585,0.2888,0.2804,0.2312368,0.2299838,6,2.0,0.0,7,0.6,497,0.5,0,0.11,0.0,0.1,6,0.06682225
2945,2945,Prok_Taxa00630,ecol_ts,random_01,runif_ts,0.1098,0.1849,0.2959,0.285,0.2426876,0.2374286,4,2.0,0.3,5,0.9,497,0.5,0,0.12,0.0,0.13,6,0.034188010000000005
2946,2946,Prok_Taxa00631,ecol_ts,random_01,runif_ts,0.1478,0.1809,0.2911,0.2851,0.2348865,0.2376112,2,2.0,0.5,3,0.9,497,0.5,0,0.13,0.0,0.09,6,0.03272481
2947,2947,Prok_Taxa00632,ecol_ts,random_01,runif_ts,0.1897,0.2569,0.2899,0.2808,0.2329241,0.2305074,3,1.0,0.4,4,0.5,497,0.5,0,0.09,0.0,0.11,6,0.06599761000000001
2948,2948,Prok_Taxa00633,ecol_ts,random_01,runif_ts,0.2713,0.3031,0.2813,0.2763,0.2193699,0.2232568,11,2.0,0.5,12,0.6,497,0.5,0,0.13,0.0,0.13,6,0.09186960999999999
2949,2949,Prok_Taxa00634,ecol_ts,random_01,runif_ts,0.1551,0.2406,0.2891,0.2824,0.2317443,0.2332546,4,2.0,0.5,5,0.7,497,0.5,0,0.08,0.0,0.1,6,0.05788836000000001
2950,2950,Prok_Taxa00635,ecol_ts,random_01,runif_ts,0.2651,0.305,0.2823,0.2762,0.2208952,0.2230934,15,0.75,0.2,16,0.6,497,0.5,0,0.19,0.0,0.15,6,0.093025
2951,2951,Prok_Taxa00636,ecol_ts,random_01,runif_ts,0.0478,0.0501,0.3048,0.2956,0.2575477,0.2555038,2,2.0,0.5,3,0.9,497,0.5,0,0.13,0.0,0.09,6,0.00251001
2952,2952,Prok_Taxa00639,ecol_ts,random_01,runif_ts,0.1492,0.2573,0.2927,0.2802,0.2375013,0.2295984,8,1.5,0.9,9,0.8,497,0.5,0,0.1,0.0,0.1,6,0.06620328999999998
2953,2953,Prok_Taxa00643,ecol_ts,random_01,runif_ts,0.2233,0.2482,0.2856,0.2814,0.2261423,0.2315164,4,2.0,0.3,5,0.7,497,0.5,0,0.1,0.0,0.1,6,0.061603240000000004
2954,2954,Prok_Taxa00644,ecol_ts,random_01,runif_ts,0.2698,0.3368,0.2833,0.2737,0.2224863,0.2189921,15,1.0,0.0,16,0.7,497,0.5,0,0.14,0.0,0.12,6,0.11343423999999999
2955,2955,Prok_Taxa00645,ecol_ts,random_01,runif_ts,0.2361,0.2715,0.2852,0.2795,0.2254897,0.228469,8,2.0,0.4,9,0.6,497,0.5,0,0.13,0.0,0.09,6,0.07371225
2956,2956,Prok_Taxa00649,ecol_ts,random_01,runif_ts,0.1688,0.2484,0.2895,0.2808,0.2323157,0.2305694,11,1.5,0.0,12,0.9,497,0.5,0,0.13,0.0,0.09,6,0.061702560000000004
2957,2957,Prok_Taxa00650,ecol_ts,random_01,runif_ts,0.2119,0.3253,0.2871,0.2744,0.228441,0.2201717,6,1.0,0.7,7,0.7,497,0.5,0,0.11,0.0,0.08,6,0.10582008999999999
2958,2958,Prok_Taxa00654,ecol_ts,random_01,runif_ts,0.1909,0.2571,0.2916,0.2826,0.2356529,0.2334648,4,2.0,0.5,5,0.7,497,0.5,0,0.1,0.0,0.09,6,0.06610041
2959,2959,Prok_Taxa00658,ecol_ts,random_01,runif_ts,0.272,0.2991,0.2829,0.2775,0.2219296,0.2251444,11,1.5,0.2,12,0.6,497,0.5,0,0.1,0.0,0.1,6,0.08946080999999999
2960,2960,Prok_Taxa00667,ecol_ts,random_01,runif_ts,0.203,0.2753,0.2875,0.2788,0.2291343,0.2272959,24,1.0,0.8,25,0.7,497,0.5,0,0.14,0.0,0.12,6,0.07579008999999999
2961,2961,Prok_Taxa00669,ecol_ts,random_01,runif_ts,0.218,0.2715,0.2855,0.281,0.2259987,0.2309252,11,2.0,0.5,12,0.1,497,0.5,0,0.1,0.0,0.11,6,0.07371225
2962,2962,Prok_Taxa00672,ecol_ts,random_01,runif_ts,0.193,0.2442,0.2903,0.2838,0.2335821,0.235468,11,1.5,0.7,12,0.6,497,0.5,0,0.1,0.0,0.1,6,0.05963364
2963,2963,Prok_Taxa00673,ecol_ts,random_01,runif_ts,0.1679,0.2453,0.2907,0.2813,0.234265,0.2314165,20,0.75,0.5,21,0.9,497,0.5,0,0.12,0.0,0.11,6,0.06017209
2964,2964,Prok_Taxa00676,ecol_ts,random_01,runif_ts,0.0993,0.3053,0.3083,0.2792,0.2634313,0.2279282,3,0.5,0.4,4,0.8,497,0.5,0,0.12,0.0,0.08,6,0.09320809000000001
2965,2965,Prok_Taxa00678,ecol_ts,random_01,runif_ts,0.1293,0.272,0.298,0.2791,0.2462239,0.2277257,4,0.25,0.5,5,0.6,497,0.5,0,0.08,0.0,0.08,6,0.07398400000000001
2966,2966,Prok_Taxa00679,ecol_ts,random_01,runif_ts,0.1646,0.2388,0.2903,0.2816,0.2336008,0.2319431,3,0.75,0.0,4,0.9,497,0.5,0,0.1,0.0,0.1,6,0.057025440000000004
2967,2967,Prok_Taxa00681,ecol_ts,random_01,runif_ts,0.1669,0.2148,0.3277,0.3221,0.2977134,0.3034305,2,2.0,0.0,3,0.9,497,0.5,0,0.12,0.0,0.08,6,0.04613904
2968,2968,Prok_Taxa00690,ecol_ts,random_01,runif_ts,0.2694,0.3209,0.2824,0.2757,0.2211497,0.2221855,7,2.0,0.8,8,0.5,497,0.5,0,0.11,0.0,0.08,6,0.10297681000000002
2969,2969,Prok_Taxa00691,ecol_ts,random_01,runif_ts,0.1543,0.2536,0.2912,0.2806,0.2351063,0.2302441,4,0.75,0.3,5,0.4,497,0.5,0,0.08,0.0,0.1,6,0.06431296
2970,2970,Prok_Taxa00692,ecol_ts,random_01,runif_ts,0.1808,0.2377,0.29,0.2826,0.2331047,0.2334952,3,1.0,0.0,4,0.9,497,0.5,0,0.08,0.0,0.09,6,0.056501289999999996
2971,2971,Prok_Taxa00698,ecol_ts,random_01,runif_ts,0.2378,0.2896,0.2856,0.2775,0.226103,0.225251,7,1.0,0.8,8,0.7,497,0.5,0,0.09,0.0,0.09,6,0.08386816000000001
2972,2972,Prok_Taxa00700,ecol_ts,random_01,runif_ts,0.1669,0.2376,0.2902,0.2816,0.233456,0.231828,3,0.75,0.4,4,0.9,497,0.5,0,0.09,0.0,0.09,6,0.056453760000000006
2973,2973,Prok_Taxa00702,ecol_ts,random_01,runif_ts,0.162,0.2442,0.291,0.2813,0.2347932,0.2314381,20,2.0,0.8,21,0.9,497,0.5,0,0.12,0.0,0.11,6,0.05963364
2974,2974,Prok_Taxa00706,ecol_ts,random_01,runif_ts,0.2436,0.3146,0.2857,0.2768,0.2262897,0.2240492,11,0.75,0.6,12,0.6,497,0.5,0,0.11,0.0,0.11,6,0.09897315999999999
2975,2975,Prok_Taxa00711,ecol_ts,random_01,runif_ts,0.1831,0.2699,0.2884,0.2795,0.2305648,0.2283668,3,1.5,0.4,4,0.8,497,0.5,0,0.1,0.0,0.1,6,0.07284600999999999
2976,2976,Prok_Taxa00714,ecol_ts,random_01,runif_ts,0.2321,0.3472,0.2844,0.2738,0.2242046,0.2191769,10,2.0,0.9,11,0.7,497,0.5,0,0.1,0.0,0.1,6,0.12054784
2977,2977,Prok_Taxa00716,ecol_ts,random_01,runif_ts,0.1579,0.2499,0.2909,0.2807,0.2345801,0.2303377,3,1.5,0.4,4,0.9,497,0.5,0,0.1,0.0,0.08,6,0.06245001000000001
2978,2978,Prok_Taxa00718,ecol_ts,random_01,runif_ts,0.1941,0.278,0.2882,0.2785,0.2303068,0.2267262,12,2.0,0.0,13,0.6,497,0.5,0,0.1,0.0,0.12,6,0.07728400000000002
2979,2979,Prok_Taxa00721,ecol_ts,random_01,runif_ts,0.2647,0.3148,0.2824,0.2753,0.2210736,0.221653,10,2.0,0.9,11,0.6,497,0.5,0,0.11,0.0,0.1,6,0.09909904000000001
2980,2980,Prok_Taxa00723,ecol_ts,random_01,runif_ts,0.1348,0.236,0.2916,0.2823,0.2357545,0.2330043,7,2.0,0.2,8,0.9,497,0.5,0,0.08,0.0,0.11,6,0.055695999999999996
2981,2981,Prok_Taxa00730,ecol_ts,random_01,runif_ts,0.1205,0.1317,0.2987,0.2909,0.2473756,0.2475052,2,1.0,0.5,3,0.8,497,0.5,0,0.08,0.0,0.09,6,0.01734489
2982,2982,Prok_Taxa00731,ecol_ts,random_01,runif_ts,0.273,0.3395,0.2815,0.2728,0.2196708,0.2176477,8,1.0,0.4,9,0.7,497,0.5,0,0.09,0.0,0.09,6,0.11526025000000002
2983,2983,Prok_Taxa00735,ecol_ts,random_01,runif_ts,0.3304,0.3922,0.2768,0.2667,0.2123448,0.2080641,8,0.75,0.5,9,0.5,497,0.5,0,0.17,0.0,0.12,6,0.15382084
2984,2984,Prok_Taxa00737,ecol_ts,random_01,runif_ts,0.1449,0.2175,0.2912,0.2831,0.2350597,0.234283,3,1.0,0.0,4,0.9,497,0.5,0,0.08,0.0,0.08,6,0.04730625
2985,2985,Prok_Taxa00742,ecol_ts,random_01,runif_ts,0.2732,0.3184,0.2833,0.2755,0.2224975,0.2219873,6,1.0,0.2,7,0.6,497,0.5,0,0.09,0.0,0.11,6,0.10137856
2986,2986,Prok_Taxa00743,ecol_ts,random_01,runif_ts,0.2759,0.3557,0.2809,0.2712,0.2187068,0.2151135,10,2.0,0.9,11,0.7,497,0.5,0,0.09,0.0,0.1,6,0.12652249000000002
2987,2987,Prok_Taxa00748,ecol_ts,random_01,runif_ts,0.1352,0.2349,0.291,0.2817,0.234705,0.2321001,12,1.0,0.0,13,0.5,497,0.5,0,0.11,0.0,0.12,6,0.05517801
2988,2988,Prok_Taxa00750,ecol_ts,random_01,runif_ts,0.2778,0.3115,0.281,0.2757,0.2189502,0.222286,9,2.0,0.9,10,0.6,497,0.5,0,0.08,0.0,0.09,6,0.09703225
2989,2989,Prok_Taxa00760,ecol_ts,random_01,runif_ts,0.131,0.2265,0.3025,0.2837,0.2536438,0.2354114,5,0.5,0.2,6,0.7,497,0.5,0,0.08,0.0,0.08,6,0.05130225
2990,2990,Prok_Taxa00766,ecol_ts,random_01,runif_ts,0.3063,0.3467,0.2789,0.272,0.215645,0.216309,7,1.0,0.9,8,0.5,497,0.5,0,0.12,0.0,0.11,6,0.12020089
2991,2991,Prok_Taxa00767,ecol_ts,random_01,runif_ts,0.1959,0.2489,0.2867,0.2816,0.2278284,0.2318629,3,2.0,0.4,4,0.8,497,0.5,0,0.08,0.0,0.08,6,0.06195121000000001
2992,2992,Prok_Taxa00768,ecol_ts,random_01,runif_ts,0.0656,0.1334,0.3014,0.2883,0.2517435,0.2430177,2,2.0,0.5,3,0.9,497,0.5,0,0.09,0.0,0.08,6,0.01779556
2993,2993,Prok_Taxa00770,ecol_ts,random_01,runif_ts,0.1573,0.2441,0.291,0.2812,0.2347176,0.231177,20,1.0,0.5,21,0.9,497,0.5,0,0.1,0.0,0.1,6,0.05958481000000001
2994,2994,Prok_Taxa00814,ecol_ts,random_01,runif_ts,0.175,0.2872,0.288,0.2783,0.2299003,0.2265367,15,2.0,0.1,16,0.6,497,0.5,0,0.11,0.0,0.09,6,0.08248384
2995,2995,Prok_Taxa00820,ecol_ts,random_01,runif_ts,0.1727,0.1945,0.2944,0.289,0.2403042,0.2441889,2,2.0,0.0,3,0.9,497,0.5,0,0.09,0.0,0.08,6,0.03783025
2996,2996,Prok_Taxa00862,ecol_ts,random_01,runif_ts,0.2378,0.2815,0.284,0.2797,0.2235245,0.2288286,6,1.0,0.7,7,0.6,497,0.5,0,0.1,0.0,0.08,6,0.07924224999999999
2997,2997,Prok_Taxa00901,ecol_ts,random_01,runif_ts,0.2404,0.3091,0.2857,0.2768,0.2262222,0.2239884,5,1.5,0.4,6,0.7,497,0.5,0,0.1,0.0,0.08,6,0.09554280999999999
2998,2998,Prok_Taxa00912,ecol_ts,random_01,runif_ts,0.2076,0.2555,0.2875,0.2806,0.2290862,0.2302849,13,1.5,0.2,14,0.7,497,0.5,0,0.09,0.0,0.09,6,0.06528025
2999,2999,Prok_Taxa01109,ecol_ts,random_01,runif_ts,0.2127,0.2678,0.2862,0.2793,0.2270444,0.228089,9,2.0,0.9,10,0.7,497,0.5,0,0.08,0.0,0.08,6,0.07171683999999999
3000,3000,Prok_Taxa00004,ecol_ts,random_01,runif_ts,0.1106,0.1295,0.2922,0.2879,0.2366421,0.2418971,4,1.5,0.3,5,0.7,497,0.5,0,0.08,0.0,0.08,7,0.01677025
3001,3001,Prok_Taxa00005,ecol_ts,random_01,runif_ts,0.1322,0.2145,0.2916,0.2831,0.2356491,0.2339482,3,1.5,0.0,4,0.9,497,0.5,0,0.1,0.0,0.1,7,0.046010249999999996
3002,3002,Prok_Taxa00006,ecol_ts,random_01,runif_ts,0.1708,0.2966,0.2907,0.2782,0.2342873,0.2259927,4,0.25,0.5,5,0.6,497,0.5,0,0.1,0.0,0.11,7,0.08797155999999999
3003,3003,Prok_Taxa00007,ecol_ts,random_01,runif_ts,0.122,0.234,0.296,0.2821,0.2428826,0.2323642,5,1.0,0.6,6,0.9,497,0.5,0,0.09,0.0,0.11,7,0.054756000000000006
3004,3004,Prok_Taxa00009,ecol_ts,random_01,runif_ts,0.2808,0.3037,0.2812,0.277,0.2191501,0.2239962,8,0.5,0.5,9,0.3,497,0.5,0,0.1,0.0,0.11,7,0.09223369000000002
3005,3005,Prok_Taxa00010,ecol_ts,random_01,runif_ts,0.1888,0.2199,0.2879,0.2831,0.2297815,0.2338871,6,2.0,0.9,7,0.5,497,0.5,0,0.08,0.0,0.11,7,0.048356010000000005
3006,3006,Prok_Taxa00011,ecol_ts,random_01,runif_ts,0.1884,0.2323,0.2878,0.2828,0.2296425,0.2334124,9,2.0,0.6,10,0.3,497,0.5,0,0.09,0.0,0.09,7,0.053963290000000004
3007,3007,Prok_Taxa00013,ecol_ts,random_01,runif_ts,0.151,0.2161,0.2919,0.2834,0.2361748,0.2343946,4,1.5,0.0,5,0.9,497,0.5,0,0.09,0.0,0.1,7,0.04669920999999999
3008,3008,Prok_Taxa00014,ecol_ts,random_01,runif_ts,0.1143,0.2897,0.2982,0.2824,0.2464803,0.2328003,4,0.5,0.3,5,0.6,497,0.5,0,0.1,0.0,0.08,7,0.08392609000000001
3009,3009,Prok_Taxa00016,ecol_ts,random_01,runif_ts,0.1564,0.222,0.2917,0.2829,0.2358435,0.2336671,4,1.5,0.5,5,0.8,497,0.5,0,0.11,0.0,0.08,7,0.049284
3010,3010,Prok_Taxa00017,ecol_ts,random_01,runif_ts,0.1664,0.1875,0.2913,0.2854,0.235303,0.2377284,3,2.0,0.4,4,0.7,497,0.5,0,0.1,0.0,0.09,7,0.03515625
3011,3011,Prok_Taxa00018,ecol_ts,random_01,runif_ts,0.0329,0.2133,0.3675,0.2884,0.374398,0.2428503,2,0.25,0.5,3,0.9,497,0.5,0,0.08,0.0,0.08,7,0.04549689
3012,3012,Prok_Taxa00020,ecol_ts,random_01,runif_ts,0.0123,0.1861,0.2989,0.2883,0.247709,0.2425435,4,1.5,0.5,5,0.7,497,0.5,0,0.11,0.0,0.09,7,0.03463321
3013,3013,Prok_Taxa00021,ecol_ts,random_01,runif_ts,0.0697,0.1922,0.2974,0.2852,0.2452652,0.237468,2,2.0,0.0,3,0.9,497,0.5,0,0.08,0.0,0.1,7,0.03694084
3014,3014,Prok_Taxa00022,ecol_ts,random_01,runif_ts,0.139,0.1961,0.2926,0.2846,0.2373634,0.2364319,4,2.0,0.8,5,0.9,497,0.5,0,0.1,0.0,0.08,7,0.03845521
3015,3015,Prok_Taxa00023,ecol_ts,random_01,runif_ts,0.1709,0.2763,0.2904,0.279,0.2338339,0.2271549,3,1.5,0.4,4,0.8,497,0.5,0,0.1,0.0,0.08,7,0.07634168999999999
3016,3016,Prok_Taxa00024,ecol_ts,random_01,runif_ts,0.137,0.1813,0.2899,0.2864,0.2330001,0.2394192,3,1.0,0.4,4,0.8,497,0.5,0,0.11,0.0,0.1,7,0.03286968999999999
3017,3017,Prok_Taxa00025,ecol_ts,random_01,runif_ts,0.1564,0.2254,0.293,0.2832,0.2379068,0.2341727,3,2.0,0.0,4,0.9,497,0.5,0,0.1,0.0,0.08,7,0.050805159999999995
3018,3018,Prok_Taxa00026,ecol_ts,random_01,runif_ts,0.1754,0.2288,0.2965,0.2896,0.2437052,0.2448453,15,0.5,0.6,16,0.4,497,0.5,0,0.11,0.0,0.15,7,0.052349440000000004
3019,3019,Prok_Taxa00027,ecol_ts,random_01,runif_ts,0.1808,0.2088,0.2881,0.284,0.2300757,0.2354832,10,2.0,0.4,11,0.3,497,0.5,0,0.11,0.0,0.1,7,0.04359744000000001
3020,3020,Prok_Taxa00028,ecol_ts,random_01,runif_ts,0.0708,0.1107,0.2982,0.2883,0.2464783,0.2426133,2,0.75,0.5,3,0.9,497,0.5,0,0.11,0.0,0.1,7,0.012254490000000002
3021,3021,Prok_Taxa00029,ecol_ts,random_01,runif_ts,0.0888,0.1892,0.2954,0.285,0.2419542,0.237079,2,2.0,0.5,3,0.9,497,0.5,0,0.11,0.0,0.1,7,0.035796640000000005
3022,3022,Prok_Taxa00031,ecol_ts,random_01,runif_ts,0.1557,0.2224,0.2932,0.2852,0.2383609,0.2373904,4,1.0,0.3,5,0.3,497,0.5,0,0.1,0.0,0.1,7,0.049461759999999994
3023,3023,Prok_Taxa00032,ecol_ts,random_01,runif_ts,0.161,0.1944,0.2929,0.287,0.2378551,0.2404796,3,1.0,0.4,4,0.8,497,0.5,0,0.1,0.0,0.11,7,0.037791359999999996
3024,3024,Prok_Taxa00034,ecol_ts,random_01,runif_ts,0.1184,0.2363,0.2944,0.2824,0.240283,0.2328678,3,1.0,0.0,4,0.9,497,0.5,0,0.09,0.0,0.11,7,0.05583769
3025,3025,Prok_Taxa00035,ecol_ts,random_01,runif_ts,0.1444,0.2303,0.2909,0.2822,0.2346616,0.232518,4,2.0,0.3,5,0.6,497,0.5,0,0.1,0.0,0.08,7,0.05303809
3026,3026,Prok_Taxa00036,ecol_ts,random_01,runif_ts,-0.0059,0.052,0.3143,0.29,0.2737878,0.2454312,2,0.25,0.5,3,0.8,497,0.5,0,0.08,0.0,0.09,7,0.002704
3027,3027,Prok_Taxa00037,ecol_ts,random_01,runif_ts,0.122,0.1631,0.294,0.2874,0.2395868,0.2411384,2,1.0,0.0,3,0.9,497,0.5,0,0.1,0.0,0.09,7,0.026601609999999998
3028,3028,Prok_Taxa00038,ecol_ts,random_01,runif_ts,0.0454,0.2041,0.3009,0.2846,0.2510125,0.2364946,2,0.5,0.0,3,0.9,497,0.5,0,0.09,0.0,0.09,7,0.04165681
3029,3029,Prok_Taxa00039,ecol_ts,random_01,runif_ts,0.1108,0.1937,0.295,0.2847,0.2413091,0.2366033,2,2.0,0.5,3,0.9,497,0.5,0,0.1,0.0,0.1,7,0.03751969
3030,3030,Prok_Taxa00040,ecol_ts,random_01,runif_ts,0.1527,0.2098,0.2901,0.2835,0.2332504,0.2345567,7,2.0,0.9,8,0.4,497,0.5,0,0.09,0.0,0.12,7,0.04401603999999999
3031,3031,Prok_Taxa00041,ecol_ts,random_01,runif_ts,0.1431,0.2383,0.2911,0.2818,0.2349587,0.231811,4,1.0,0.0,5,0.9,497,0.5,0,0.11,0.0,0.1,7,0.056786890000000007
3032,3032,Prok_Taxa00042,ecol_ts,random_01,runif_ts,0.2596,0.2919,0.2827,0.2775,0.2215988,0.2248292,7,1.5,0.9,8,0.6,497,0.5,0,0.09,0.0,0.12,7,0.08520561
3033,3033,Prok_Taxa00043,ecol_ts,random_01,runif_ts,0.1767,0.2265,0.2916,0.2852,0.2356417,0.2374247,2,2.0,0.5,3,0.9,497,0.5,0,0.08,0.0,0.1,7,0.05130225
3034,3034,Prok_Taxa00044,ecol_ts,random_01,runif_ts,0.1281,0.2377,0.2932,0.2816,0.2383263,0.2314745,4,2.0,0.0,5,0.9,497,0.5,0,0.08,0.0,0.08,7,0.056501289999999996
3035,3035,Prok_Taxa00046,ecol_ts,random_01,runif_ts,0.2554,0.3476,0.2832,0.2738,0.2223434,0.2187963,3,2.0,0.4,4,0.7,497,0.5,0,0.08,0.0,0.09,7,0.12082576000000002
3036,3036,Prok_Taxa00049,ecol_ts,random_01,runif_ts,0.161,0.2327,0.2908,0.282,0.2345015,0.232172,4,1.5,0.8,5,0.9,497,0.5,0,0.1,0.0,0.12,7,0.054149289999999996
3037,3037,Prok_Taxa00050,ecol_ts,random_01,runif_ts,0.1468,0.2164,0.292,0.2832,0.2363369,0.2340741,6,2.0,0.2,7,0.6,497,0.5,0,0.09,0.0,0.09,7,0.04682896
3038,3038,Prok_Taxa00051,ecol_ts,random_01,runif_ts,0.2233,0.2699,0.2877,0.2803,0.2293739,0.2294244,3,2.0,0.4,4,0.7,497,0.5,0,0.09,0.0,0.1,7,0.07284600999999999
3039,3039,Prok_Taxa00053,ecol_ts,random_01,runif_ts,0.0819,0.1583,0.3012,0.2867,0.2515382,0.2399259,2,0.75,0.0,3,0.9,497,0.5,0,0.1,0.0,0.08,7,0.02505889
3040,3040,Prok_Taxa00055,ecol_ts,random_01,runif_ts,0.1926,0.1922,0.2884,0.2861,0.2305144,0.2390151,9,2.0,0.9,10,0.6,497,0.5,0,0.12,0.01,0.09,7,0.03694084
3041,3041,Prok_Taxa00056,ecol_ts,random_01,runif_ts,0.1152,0.2455,0.2981,0.281,0.2463726,0.2304396,6,0.25,0.7,7,0.2,497,0.5,0,0.1,0.0,0.11,7,0.06027025
3042,3042,Prok_Taxa00058,ecol_ts,random_01,runif_ts,0.0565,0.1118,0.2983,0.2888,0.2466825,0.2435078,3,1.5,0.4,4,0.6,497,0.5,0,0.1,0.0,0.1,7,0.01249924
3043,3043,Prok_Taxa00059,ecol_ts,random_01,runif_ts,0.1434,0.2122,0.2912,0.2834,0.2350811,0.234451,5,2.0,0.8,6,0.8,497,0.5,0,0.12,0.0,0.09,7,0.04502884
3044,3044,Prok_Taxa00061,ecol_ts,random_01,runif_ts,0.1504,0.1999,0.292,0.2848,0.2362917,0.2367286,4,0.75,0.0,5,0.8,497,0.5,0,0.11,0.0,0.08,7,0.03996001
3045,3045,Prok_Taxa00062,ecol_ts,random_01,runif_ts,0.0743,0.1877,0.2928,0.2855,0.2376989,0.2378928,12,2.0,0.7,13,0.3,497,0.5,0,0.11,0.0,0.11,7,0.035231290000000005
3046,3046,Prok_Taxa00063,ecol_ts,random_01,runif_ts,0.1588,0.2302,0.2923,0.2829,0.2368004,0.233538,4,0.5,0.3,5,0.5,497,0.5,0,0.11,0.0,0.1,7,0.05299204
3047,3047,Prok_Taxa00064,ecol_ts,random_01,runif_ts,0.1805,0.2413,0.2885,0.2813,0.2307208,0.231043,4,2.0,0.3,5,0.7,497,0.5,0,0.08,0.0,0.1,7,0.05822569
3048,3048,Prok_Taxa00065,ecol_ts,random_01,runif_ts,0.1237,0.2321,0.2934,0.2821,0.2386776,0.2323256,3,2.0,0.0,4,0.9,497,0.5,0,0.09,0.0,0.09,7,0.05387041
3049,3049,Prok_Taxa00066,ecol_ts,random_01,runif_ts,-0.0187,0.0,0.3177,0.2904,0.2798577,0.246135,2,0.1,0.5,3,0.0,497,0.5,0,0.1,0.0,0.09,7,0.0
3050,3050,Prok_Taxa00067,ecol_ts,random_01,runif_ts,0.0646,0.1001,0.2987,0.2894,0.2473285,0.2445499,2,0.5,0.0,3,0.9,497,0.5,0,0.08,0.0,0.11,7,0.01002001
3051,3051,Prok_Taxa00068,ecol_ts,random_01,runif_ts,0.1292,0.188,0.2913,0.2848,0.235189,0.2368103,17,2.0,0.1,18,0.7,497,0.5,0,0.15,0.0,0.1,7,0.035344
3052,3052,Prok_Taxa00069,ecol_ts,random_01,runif_ts,0.1112,0.2243,0.2923,0.2827,0.2368872,0.2332414,5,1.5,0.4,6,0.7,497,0.5,0,0.09,0.0,0.1,7,0.05031049
3053,3053,Prok_Taxa00070,ecol_ts,random_01,runif_ts,0.0262,0.0633,0.3177,0.2914,0.2798379,0.2478362,2,0.75,0.5,3,0.8,497,0.5,0,0.08,0.0,0.11,7,0.004006889999999999
3054,3054,Prok_Taxa00071,ecol_ts,random_01,runif_ts,0.1692,0.215,0.2894,0.2832,0.2321272,0.2340523,6,2.0,0.9,7,0.7,497,0.5,0,0.08,0.0,0.1,7,0.046224999999999995
3055,3055,Prok_Taxa00073,ecol_ts,random_01,runif_ts,0.0136,0.1027,0.3118,0.2891,0.2694784,0.2439462,2,0.25,0.5,3,0.2,497,0.5,0,0.09,0.0,0.08,7,0.010547289999999999
3056,3056,Prok_Taxa00075,ecol_ts,random_01,runif_ts,0.0354,0.1013,0.2999,0.292,0.249381,0.2488374,2,1.0,0.5,3,0.4,497,0.5,0,0.09,0.0,0.09,7,0.01026169
3057,3057,Prok_Taxa00076,ecol_ts,random_01,runif_ts,0.1286,0.3466,0.2901,0.2799,0.2332529,0.228721,8,0.5,0.5,9,0.4,497,0.5,0,0.09,0.0,0.1,7,0.12013156000000001
3058,3058,Prok_Taxa00077,ecol_ts,random_01,runif_ts,-0.0091,0.0,0.3044,0.2912,0.2568683,0.2475396,2,1.0,0.5,3,0.7,497,0.5,0,0.1,0.0,0.09,7,0.0
3059,3059,Prok_Taxa00078,ecol_ts,random_01,runif_ts,0.0937,0.2262,0.293,0.2834,0.2379788,0.2344412,3,1.5,0.4,4,0.9,497,0.5,0,0.08,0.0,0.08,7,0.05116644000000001
