,reservoir_var,reservoir_db_name,target_var,target_db_name,train_pred,test_pred,RMSE_train,RMSE_test,NMSE_train,NMSE_test,num_nodes,Win_strength,Win_sparsity,n_neighbors,leak_rate,subset_size,test_fraction,washout_data,training_time,learnmodel_time,testing_time
351,x,logis_ts,x,lorenz,0.8977,0.8911,0.1009,0.1028,0.0307,0.0343,20,2,0.1,27,0,720,0.2,36,0.47,0.0,0.11
352,x,logis_ts,x,lorenz,0.914,0.9097,0.0927,0.094,0.0259,0.0287,30,2,0.1,27,0,720,0.2,36,0.53,0.0,0.1
353,x,logis_ts,x,lorenz,0.9259,0.9278,0.0863,0.0845,0.0225,0.0232,40,2,0.1,27,0,720,0.2,36,0.57,0.0,0.17
354,x,logis_ts,x,lorenz,0.8714,0.8562,0.1121,0.117,0.0379,0.0444,50,2,0.1,27,0,720,0.2,36,0.64,0.0,0.17
355,x,logis_ts,x,lorenz,0.9204,0.9207,0.0894,0.0884,0.0241,0.0254,60,2,0.1,27,0,720,0.2,36,0.75,0.0,0.2
356,x,logis_ts,x,lorenz,0.922,0.9244,0.0884,0.0864,0.0236,0.0242,70,2,0.1,27,0,720,0.2,36,0.8,0.0,0.2
357,x,logis_ts,x,lorenz,0.9085,0.9117,0.0955,0.093,0.0275,0.0281,80,2,0.1,27,0,720,0.2,36,0.88,0.0,0.23
358,x,logis_ts,x,lorenz,0.9252,0.9254,0.0867,0.0858,0.0227,0.0239,90,2,0.1,27,0,720,0.2,36,0.97,0.0,0.23
359,x,logis_ts,x,lorenz,0.9079,0.9131,0.0958,0.0924,0.0277,0.0277,100,2,0.1,27,0,720,0.2,36,1.08,0.0,0.26
360,x,logis_ts,x,lorenz,0.9178,0.9204,0.0908,0.0886,0.0249,0.0255,200,2,0.1,27,0,720,0.2,36,2.08,0.01,0.47
361,x,logis_ts,x,lorenz,0.9307,0.9288,0.0836,0.084,0.0211,0.0229,300,2,0.1,27,0,720,0.2,36,3.25,0.02,0.71
362,x,logis_ts,x,lorenz,0.8909,0.8845,0.1039,0.1057,0.0326,0.0363,400,2,0.1,27,0,720,0.2,36,4.3,0.03,1.0
363,x,logis_ts,x,lorenz,0.8717,0.8616,0.1119,0.1149,0.0378,0.0428,500,2,0.1,27,0,720,0.2,36,5.55,0.09,1.33
364,x,logis_ts,x,lorenz,0.9292,0.9287,0.0845,0.084,0.0216,0.0229,10,2,0.1,28,0,720,0.2,36,0.39,0.0,0.08
365,x,logis_ts,x,lorenz,0.8978,0.8919,0.1008,0.1025,0.0307,0.0341,20,2,0.1,28,0,720,0.2,36,0.45,0.0,0.11
366,x,logis_ts,x,lorenz,0.9181,0.9085,0.0906,0.0947,0.0248,0.0291,30,2,0.1,28,0,720,0.2,36,0.5,0.0,0.12
367,x,logis_ts,x,lorenz,0.9265,0.9305,0.086,0.083,0.0223,0.0223,40,2,0.1,28,0,720,0.2,36,0.57,0.0,0.15
368,x,logis_ts,x,lorenz,0.8683,0.8557,0.1133,0.1172,0.0387,0.0445,50,2,0.1,28,0,720,0.2,36,0.6,0.0,0.17
369,x,logis_ts,x,lorenz,0.9217,0.9193,0.0886,0.0892,0.0237,0.0258,60,2,0.1,28,0,720,0.2,36,0.73,0.01,0.2
370,x,logis_ts,x,lorenz,0.921,0.9253,0.089,0.0859,0.0239,0.024,70,2,0.1,28,0,720,0.2,36,0.79,0.0,0.2
371,x,logis_ts,x,lorenz,0.9093,0.9145,0.0951,0.0917,0.0273,0.0273,80,2,0.1,28,0,720,0.2,36,0.95,0.0,0.2
372,x,logis_ts,x,lorenz,0.9248,0.9249,0.0869,0.0861,0.0228,0.0241,90,2,0.1,28,0,720,0.2,36,0.93,0.01,0.26
373,x,logis_ts,x,lorenz,0.9104,0.9126,0.0945,0.0926,0.027,0.0278,100,2,0.1,28,0,720,0.2,36,1.02,0.0,0.27
374,x,logis_ts,x,lorenz,0.918,0.9214,0.0907,0.0882,0.0248,0.0252,200,2,0.1,28,0,720,0.2,36,2.08,0.01,0.49
375,x,logis_ts,x,lorenz,0.9312,0.9307,0.0833,0.0828,0.0209,0.0223,300,2,0.1,28,0,720,0.2,36,3.18,0.02,0.75
376,x,logis_ts,x,lorenz,0.8919,0.885,0.1035,0.1055,0.0323,0.0361,400,2,0.1,28,0,720,0.2,36,4.26,0.04,1.03
377,x,logis_ts,x,lorenz,0.8717,0.8602,0.112,0.1154,0.0378,0.0432,500,2,0.1,28,0,720,0.2,36,5.57,0.08,1.34
378,x,logis_ts,x,lorenz,0.9292,0.9298,0.0845,0.0834,0.0216,0.0226,10,2,0.1,29,0,720,0.2,36,0.4,0.0,0.09
379,x,logis_ts,x,lorenz,0.8988,0.892,0.1004,0.1025,0.0304,0.0341,20,2,0.1,29,0,720,0.2,36,0.46,0.0,0.12
380,x,logis_ts,x,lorenz,0.9167,0.9153,0.0913,0.0912,0.0251,0.027,30,2,0.1,29,0,720,0.2,36,0.5,0.0,0.11
381,x,logis_ts,x,lorenz,0.9279,0.9295,0.0852,0.0836,0.0219,0.0227,40,2,0.1,29,0,720,0.2,36,0.58,0.0,0.15
382,x,logis_ts,x,lorenz,0.869,0.8569,0.113,0.117,0.0386,0.0444,50,2,0.1,29,0,720,0.2,36,0.65,0.0,0.16
383,x,logis_ts,x,lorenz,0.9203,0.9197,0.0894,0.0889,0.0241,0.0257,60,2,0.1,29,0,720,0.2,36,0.74,0.0,0.21
384,x,logis_ts,x,lorenz,0.9221,0.9237,0.0884,0.0868,0.0236,0.0244,70,2,0.1,29,0,720,0.2,36,0.81,0.0,0.18
385,x,logis_ts,x,lorenz,0.9124,0.9145,0.0935,0.0916,0.0264,0.0272,80,2,0.1,29,0,720,0.2,36,0.9,0.0,0.22
386,x,logis_ts,x,lorenz,0.9242,0.9257,0.0873,0.0857,0.023,0.0238,90,2,0.1,29,0,720,0.2,36,0.97,0.0,0.21
387,x,logis_ts,x,lorenz,0.9109,0.9131,0.0943,0.0924,0.0268,0.0277,100,2,0.1,29,0,720,0.2,36,1.07,0.0,0.25
388,x,logis_ts,x,lorenz,0.9186,0.9196,0.0904,0.0891,0.0246,0.0257,200,2,0.1,29,0,720,0.2,36,2.1,0.01,0.47
389,x,logis_ts,x,lorenz,0.9308,0.9333,0.0835,0.0813,0.021,0.0215,300,2,0.1,29,0,720,0.2,36,3.29,0.03,0.71
390,x,logis_ts,x,lorenz,0.8923,0.8857,0.1033,0.1052,0.0322,0.0359,400,2,0.1,29,0,720,0.2,36,4.36,0.05,0.97
391,x,logis_ts,x,lorenz,0.8682,0.8562,0.1134,0.1172,0.0388,0.0446,500,2,0.1,29,0,720,0.2,36,5.58,0.07,1.22
392,x,logis_ts,x,lorenz,0.9299,0.9287,0.0841,0.084,0.0213,0.0229,10,2,0.1,30,0,720,0.2,36,0.38,0.0,0.1
393,x,logis_ts,x,lorenz,0.8991,0.8918,0.1002,0.1025,0.0303,0.0341,20,2,0.1,30,0,720,0.2,36,0.46,0.0,0.11
394,x,logis_ts,x,lorenz,0.9194,0.9208,0.0899,0.0883,0.0244,0.0253,30,2,0.1,30,0,720,0.2,36,0.51,0.0,0.12
395,x,logis_ts,x,lorenz,0.9294,0.9303,0.0843,0.0831,0.0215,0.0224,40,2,0.1,30,0,720,0.2,36,0.57,0.0,0.14
396,x,logis_ts,x,lorenz,0.8687,0.858,0.1132,0.1166,0.0387,0.0441,50,2,0.1,30,0,720,0.2,36,0.63,0.0,0.17
397,x,logis_ts,x,lorenz,0.9211,0.9198,0.0889,0.0889,0.0239,0.0256,60,2,0.1,30,0,720,0.2,36,0.75,0.0,0.17
398,x,logis_ts,x,lorenz,0.9238,0.9278,0.0875,0.0845,0.0231,0.0232,70,2,0.1,30,0,720,0.2,36,0.83,0.0,0.2
399,x,logis_ts,x,lorenz,0.9125,0.9147,0.0935,0.0915,0.0264,0.0272,80,2,0.1,30,0,720,0.2,36,0.92,0.0,0.2
400,x,logis_ts,x,lorenz,0.9267,0.9284,0.0859,0.0842,0.0223,0.023,90,2,0.1,30,0,720,0.2,36,0.96,0.0,0.22
401,x,logis_ts,x,lorenz,0.9107,0.9108,0.0944,0.0935,0.0269,0.0284,100,2,0.1,30,0,720,0.2,36,1.07,0.0,0.24
402,x,logis_ts,x,lorenz,0.9211,0.9207,0.0891,0.0885,0.0239,0.0254,200,2,0.1,30,0,720,0.2,36,2.12,0.01,0.45
403,x,logis_ts,x,lorenz,0.9314,0.9313,0.0832,0.0825,0.0209,0.0221,300,2,0.1,30,0,720,0.2,36,3.15,0.03,0.74
404,x,logis_ts,x,lorenz,0.8925,0.8862,0.1032,0.105,0.0321,0.0358,400,2,0.1,30,0,720,0.2,36,4.27,0.05,0.97
405,x,logis_ts,x,lorenz,0.8686,0.8573,0.1132,0.1168,0.0387,0.0443,500,2,0.1,30,0,720,0.2,36,5.48,0.08,1.36
406,x,logis_ts,x,lorenz,0.9293,0.9302,0.0845,0.0832,0.0215,0.0225,10,2,0.1,31,0,720,0.2,36,0.38,0.0,0.09
407,x,logis_ts,x,lorenz,0.899,0.8921,0.1003,0.1024,0.0304,0.034,20,2,0.1,31,0,720,0.2,36,0.45,0.0,0.1
408,x,logis_ts,x,lorenz,0.9205,0.9199,0.0893,0.0888,0.024,0.0256,30,2,0.1,31,0,720,0.2,36,0.57,0.0,0.11
409,x,logis_ts,x,lorenz,0.9281,0.9295,0.0851,0.0835,0.0219,0.0226,40,2,0.1,31,0,720,0.2,36,0.59,0.0,0.15
410,x,logis_ts,x,lorenz,0.8686,0.8589,0.1132,0.1162,0.0387,0.0438,50,2,0.1,31,0,720,0.2,36,0.66,0.0,0.19
411,x,logis_ts,x,lorenz,0.9219,0.9221,0.0885,0.0877,0.0237,0.0249,60,2,0.1,31,0,720,0.2,36,0.72,0.0,0.17
412,x,logis_ts,x,lorenz,0.9239,0.9286,0.0874,0.0841,0.0231,0.0229,70,2,0.1,31,0,720,0.2,36,0.81,0.0,0.22
413,x,logis_ts,x,lorenz,0.9146,0.9146,0.0924,0.0916,0.0258,0.0272,80,2,0.1,31,0,720,0.2,36,0.89,0.0,0.24
414,x,logis_ts,x,lorenz,0.9274,0.9289,0.0855,0.0839,0.022,0.0228,90,2,0.1,31,0,720,0.2,36,0.93,0.0,0.23
415,x,logis_ts,x,lorenz,0.9117,0.9116,0.0939,0.0931,0.0266,0.0281,100,2,0.1,31,0,720,0.2,36,1.07,0.0,0.25
416,x,logis_ts,x,lorenz,0.9228,0.9217,0.0881,0.0879,0.0234,0.0251,200,2,0.1,31,0,720,0.2,36,2.03,0.01,0.46
417,x,logis_ts,x,lorenz,0.9313,0.9321,0.0832,0.0821,0.0209,0.0218,300,2,0.1,31,0,720,0.2,36,3.23,0.02,0.69
418,x,logis_ts,x,lorenz,0.8925,0.8861,0.1032,0.105,0.0321,0.0358,400,2,0.1,31,0,720,0.2,36,4.32,0.05,0.9
419,x,logis_ts,x,lorenz,0.8679,0.8578,0.1135,0.1165,0.0389,0.044,500,2,0.1,31,0,720,0.2,36,5.63,0.07,1.05
420,x,logis_ts,x,lorenz,0.9333,0.9319,0.0822,0.0822,0.0204,0.0219,10,2,0.1,51,0,720,0.2,36,0.53,0.0,0.1
421,x,logis_ts,x,lorenz,0.9018,0.8943,0.099,0.1014,0.0296,0.0334,20,2,0.1,51,0,720,0.2,36,0.37,0.0,0.09
422,x,logis_ts,x,lorenz,0.9362,0.9352,0.0803,0.0802,0.0195,0.0209,30,2,0.1,51,0,720,0.2,36,0.38,0.0,0.1
423,x,logis_ts,x,lorenz,0.9357,0.9361,0.0806,0.0797,0.0196,0.0206,40,2,0.1,51,0,720,0.2,36,0.43,0.0,0.11
424,x,logis_ts,x,lorenz,0.8899,0.8839,0.1042,0.1059,0.0328,0.0364,50,2,0.1,51,0,720,0.2,36,0.46,0.0,0.11
425,x,logis_ts,x,lorenz,0.9212,0.9193,0.0889,0.0892,0.0238,0.0258,60,2,0.1,51,0,720,0.2,36,0.5,0.0,0.13
426,x,logis_ts,x,lorenz,0.9309,0.931,0.0834,0.0827,0.021,0.0222,70,2,0.1,51,0,720,0.2,36,0.54,0.0,0.14
427,x,logis_ts,x,lorenz,0.931,0.9311,0.0834,0.0826,0.021,0.0221,80,2,0.1,51,0,720,0.2,36,0.59,0.0,0.15
428,x,logis_ts,x,lorenz,0.9343,0.9362,0.0815,0.0797,0.02,0.0206,90,2,0.1,51,0,720,0.2,36,0.63,0.0,0.16
429,x,logis_ts,x,lorenz,0.9303,0.9303,0.0838,0.0831,0.0212,0.0224,100,2,0.1,51,0,720,0.2,36,0.69,0.0,0.17
430,x,logis_ts,x,lorenz,0.9304,0.9285,0.0839,0.0842,0.0213,0.023,200,2,0.1,51,0,720,0.2,36,1.19,0.01,0.31
431,x,logis_ts,x,lorenz,0.9324,0.9313,0.0826,0.0825,0.0206,0.0221,300,2,0.1,51,0,720,0.2,36,1.74,0.01,0.4
432,x,logis_ts,x,lorenz,0.8982,0.8906,0.1007,0.1031,0.0306,0.0345,400,2,0.1,51,0,720,0.2,36,2.25,0.03,0.52
433,x,logis_ts,x,lorenz,0.8825,0.8774,0.1074,0.1086,0.0348,0.0383,500,2,0.1,51,0,720,0.2,36,2.69,0.05,0.7
434,x,logis_ts,x,lorenz,0.9293,0.9254,0.0845,0.0859,0.0215,0.0239,10,2,0.1,101,0,720,0.2,36,0.39,0.0,0.07
435,x,logis_ts,x,lorenz,0.9013,0.8936,0.0993,0.1018,0.0297,0.0336,20,2,0.1,101,0,720,0.2,36,0.35,0.0,0.09
436,x,logis_ts,x,lorenz,0.9259,0.922,0.0863,0.0878,0.0225,0.025,30,2,0.1,101,0,720,0.2,36,0.39,0.0,0.1
437,x,logis_ts,x,lorenz,0.936,0.9331,0.0804,0.0815,0.0195,0.0215,40,2,0.1,101,0,720,0.2,36,0.43,0.0,0.11
438,x,logis_ts,x,lorenz,0.8945,0.8898,0.1021,0.1036,0.0315,0.0348,50,2,0.1,101,0,720,0.2,36,0.46,0.0,0.12
439,x,logis_ts,x,lorenz,0.9082,0.9015,0.0956,0.0981,0.0276,0.0312,60,2,0.1,101,0,720,0.2,36,0.51,0.0,0.13
440,x,logis_ts,x,lorenz,0.926,0.9234,0.0863,0.087,0.0225,0.0246,70,2,0.1,101,0,720,0.2,36,0.54,0.0,0.14
441,x,logis_ts,x,lorenz,0.936,0.9334,0.0804,0.0814,0.0195,0.0215,80,2,0.1,101,0,720,0.2,36,0.6,0.0,0.15
442,x,logis_ts,x,lorenz,0.9388,0.9374,0.0787,0.0789,0.0187,0.0202,90,2,0.1,101,0,720,0.2,36,0.63,0.0,0.17
443,x,logis_ts,x,lorenz,0.9442,0.9445,0.0753,0.0744,0.0171,0.018,100,2,0.1,101,0,720,0.2,36,0.69,0.0,0.17
444,x,logis_ts,x,lorenz,0.938,0.9353,0.0795,0.0803,0.0191,0.0209,200,2,0.1,101,0,720,0.2,36,1.2,0.01,0.29
445,x,logis_ts,x,lorenz,0.9202,0.9168,0.0894,0.0905,0.0241,0.0266,300,2,0.1,101,0,720,0.2,36,1.69,0.02,0.45
446,x,logis_ts,x,lorenz,0.8986,0.8903,0.1005,0.1032,0.0305,0.0346,400,2,0.1,101,0,720,0.2,36,2.27,0.03,0.57
447,x,logis_ts,x,lorenz,0.8909,0.886,0.1038,0.1052,0.0325,0.0359,500,2,0.1,101,0,720,0.2,36,2.83,0.05,0.63
448,x,logis_ts,x,lorenz,0.9224,0.9255,0.0883,0.0858,0.0235,0.0239,10,2,0.1,11,0,720,0.2,36,0.35,0.0,0.07
449,x,logis_ts,x,lorenz,0.8967,0.8905,0.1013,0.1031,0.031,0.0345,20,2,0.1,21,0,720,0.2,36,0.34,0.0,0.08
450,x,logis_ts,x,lorenz,0.9205,0.9199,0.0893,0.0888,0.024,0.0256,30,2,0.1,31,0,720,0.2,36,0.38,0.0,0.09
451,x,logis_ts,x,lorenz,0.933,0.934,0.0822,0.0809,0.0204,0.0213,40,2,0.1,41,0,720,0.2,36,0.42,0.0,0.11
452,x,logis_ts,x,lorenz,0.8899,0.8839,0.1042,0.1059,0.0328,0.0364,50,2,0.1,51,0,720,0.2,36,0.45,0.0,0.11
453,x,logis_ts,x,lorenz,0.9191,0.9162,0.09,0.0908,0.0245,0.0268,60,2,0.1,61,0,720,0.2,36,0.51,0.0,0.12
454,x,logis_ts,x,lorenz,0.9325,0.9299,0.0825,0.0834,0.0205,0.0226,70,2,0.1,71,0,720,0.2,36,0.54,0.0,0.14
455,x,logis_ts,x,lorenz,0.9371,0.9347,0.0798,0.0806,0.0192,0.0211,80,2,0.1,81,0,720,0.2,36,0.6,0.0,0.15
456,x,logis_ts,x,lorenz,0.9394,0.9375,0.0783,0.0788,0.0185,0.0202,90,2,0.1,91,0,720,0.2,36,0.63,0.0,0.16
457,x,logis_ts,x,lorenz,0.9442,0.9445,0.0753,0.0744,0.0171,0.018,100,2,0.1,101,0,720,0.2,36,0.7,0.0,0.17
458,x,logis_ts,x,lorenz,0.9312,0.9274,0.0836,0.0849,0.0211,0.0234,200,2,0.1,201,0,720,0.2,36,1.16,0.01,0.3
459,x,logis_ts,x,lorenz,0.8998,0.8944,0.0997,0.1013,0.03,0.0333,300,2,0.1,301,0,720,0.2,36,1.76,0.02,0.45
460,x,logis_ts,x,lorenz,0.8761,0.8661,0.1102,0.1132,0.0366,0.0416,400,2,0.1,401,0,720,0.2,36,2.29,0.03,0.58
461,x,logis_ts,x,lorenz,0.8933,0.8859,0.1027,0.1051,0.0318,0.0358,500,2,0.1,501,0,720,0.2,36,2.93,0.05,0.67
